,source,target,oneway,lanes,bridge,frequency,highway,num of detections,width,osmid,geometry,ref,service,maxspeed,length,access,name,tunnel,log_date
483,699836999,317813577,False,,,0.3333333333333333,footway,1,,117629857,"LINESTRING (2.6156507 39.5690302, 2.6157572 39.5694032, 2.6155733 39.5695972, 2.6154959 39.5697464, 2.615293 39.5699984)",,,,120.03299999999999,,Enllaç de sa Teulera,,"03/11/2020, 19:57:46"
484,699836999,699836952,False,,,0.3333333333333333,footway,1,,117629857,"LINESTRING (2.6156507 39.5690302, 2.6155056 39.5689556, 2.6151275 39.5689504, 2.615012 39.5688661, 2.6148572 39.5687169, 2.6146637 39.5686274, 2.6144217 39.5685826, 2.6142191 39.5685232, 2.6140673 39.5684269, 2.6138548 39.568333)",,,,179.344,,Enllaç de sa Teulera,,"03/11/2020, 19:57:46"
485,699836999,1357494194,False,,,0.3333333333333333,footway,1,,121208751,"LINESTRING (2.6156507 39.5690302, 2.6158114 39.5690722, 2.6159456 39.5692128, 2.6161655 39.5693658, 2.6162996 39.5694154, 2.6164168 39.5694992, 2.6165713 39.5695943)",,,,102.744,,,,"03/11/2020, 19:57:46"
486,699837016,627795077,True,,,0.5,residential,1,,27934093,"LINESTRING (2.6183771 39.5711928, 2.6181259 39.5711357, 2.6179271 39.5710602, 2.6176938 39.5710031, 2.6174005 39.5709904, 2.6169478 39.571042, 2.6167078 39.571065, 2.6163766 39.5710722)",,,,175.957,,Carrer de les Illes Balears,,"03/11/2020, 19:57:46"
487,699837016,3748901009,True,,,0.5,residential,1,,371314079,"LINESTRING (2.6183771 39.5711928, 2.6184844 39.5711646, 2.618645 39.5711371)",,,,23.818,,,,"03/11/2020, 19:57:46"
488,1594916450,2263220458,False,2,,0.25,residential,1,,108909677,,,,40,49.768,,,,"03/11/2020, 19:57:46"
489,1594916450,2263220476,False,2,,0.25,residential,1,,108909677,"LINESTRING (2.6189184 39.5673838, 2.6199255 39.5681693, 2.621112 39.5690698, 2.6212533 39.5691716, 2.6214286 39.569245, 2.6216019 39.5692807, 2.6218021 39.5693018, 2.6221385 39.5692713)",,,40,360.933,,,,"03/11/2020, 19:57:46"
490,1594916450,1594916455,False,,,0.25,footway,1,,146217492,"LINESTRING (2.6189184 39.5673838, 2.6187457 39.5674365, 2.6185458 39.5674055, 2.6183698 39.5674067, 2.6182052 39.5674241)",,,,62.727000000000004,,,,"03/11/2020, 19:57:46"
491,1594916450,4807660720,False,,,0.25,footway,1,,146217492,"LINESTRING (2.6189184 39.5673838, 2.6190136 39.5673457, 2.6191544 39.5672744, 2.6192711 39.5672092, 2.6193891 39.5671937, 2.6196962 39.5671358, 2.6197956 39.5671167)",,,,82.13,,,,"03/11/2020, 19:57:46"
492,1594916455,317813354,False,,,0.25,track,1,,117626161,"LINESTRING (2.6182052 39.5674241, 2.6184249 39.5675308, 2.6185039 39.5675835, 2.6185322 39.5676549, 2.6185751 39.5678203, 2.618842 39.5680343, 2.6190539 39.5681615, 2.6191974 39.568391, 2.6194012 39.5684737, 2.6198519 39.5688045, 2.619953 39.5688369)",,,,225.101,,Camí de tramuntana,,"03/11/2020, 19:57:46"
493,1594916455,1324733969,False,,,0.25,track,1,,117626161,"LINESTRING (2.6182052 39.5674241, 2.6180989 39.5674057, 2.6180279 39.5674233, 2.6176954 39.5675805, 2.6173682 39.5676611)",,,,78.61,,Camí de tramuntana,,"03/11/2020, 19:57:46"
494,1594916455,1594916474,False,,,0.25,footway,1,,146217492,"LINESTRING (2.6182052 39.5674241, 2.6179906 39.5675553, 2.618004 39.5677043, 2.6179611 39.56782, 2.6179863 39.5679386)",,,,66.82900000000001,,,,"03/11/2020, 19:57:46"
495,1594916455,1594916450,False,,,0.25,footway,1,,146217492,"LINESTRING (2.6182052 39.5674241, 2.6183698 39.5674067, 2.6185458 39.5674055, 2.6187457 39.5674365, 2.6189184 39.5673838)",,,,62.727,,,,"03/11/2020, 19:57:46"
496,368237162,317810414,True,,,1.0,residential,1,,32725140,,,,,90.115,,Carrer de Josep Villalonga,,"03/11/2020, 19:57:46"
497,317813354,317813195,False,,,0.3333333333333333,track,1,,28913707,"LINESTRING (2.619953 39.5688369, 2.6203322 39.5690948, 2.6205465 39.5692601, 2.620698 39.5694216, 2.6209129 39.5695616, 2.621055 39.5695821, 2.621202 39.5695821, 2.6214945 39.5695627, 2.621588 39.569593, 2.6217654 39.5696414, 2.6219305 39.5696898, 2.6220386 39.5697219, 2.6221602 39.5697698, 2.6222287 39.5697796, 2.6223028 39.5697844, 2.6223777 39.5697791, 2.6224357 39.5697441, 2.6224665 39.5697376, 2.6226391 39.5696862, 2.6228295 39.5695655, 2.6229908 39.5694627, 2.6231421 39.5694011, 2.6231893 39.5693529, 2.6232068 39.569324, 2.6231923 39.5692617, 2.6231534 39.5692225, 2.623069 39.5691694)",,,,356.92800000000005,,,,"03/11/2020, 19:57:46"
498,317813354,317813453,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.619953 39.5688369, 2.6199456 39.5688714, 2.6199887 39.5692905, 2.6200575 39.5694007, 2.6201088 39.5694811, 2.6200955 39.5695951, 2.6201392 39.5696667, 2.6201897 39.5697597, 2.6203225 39.5698522)",,,,122.27699999999999,,,,"03/11/2020, 19:57:46"
499,317813354,1594916455,False,,,0.3333333333333333,track,1,,117626161,"LINESTRING (2.619953 39.5688369, 2.6198519 39.5688045, 2.6194012 39.5684737, 2.6191974 39.568391, 2.6190539 39.5681615, 2.618842 39.5680343, 2.6185751 39.5678203, 2.6185322 39.5676549, 2.6185039 39.5675835, 2.6184249 39.5675308, 2.6182052 39.5674241)",,,,225.101,,Camí de tramuntana,,"03/11/2020, 19:57:46"
500,368237167,699940291,True,,,0.3333333333333333,residential,1,,32725140,,,,,81.267,,Carrer de Josep Villalonga,,"03/11/2020, 19:57:46"
501,368237167,560055786,True,,,0.3333333333333333,residential,1,,44060130,"LINESTRING (2.6211805 39.5587212, 2.6215251 39.5587084, 2.6218033 39.5586366)",,,,54.726,,Carrer del Polvorí,,"03/11/2020, 19:57:46"
502,368237167,1710662640,False,,,0.3333333333333333,steps,1,,158951272,"LINESTRING (2.6211805 39.5587212, 2.621092 39.5585683, 2.6210652 39.5584112, 2.6210383 39.5582705, 2.6210285 39.5581246)",,,,68.29599999999999,,,,"03/11/2020, 19:57:46"
503,254956145,699940327,False,,,0.5,tertiary,1,,374831343,,,,50,34.432,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
504,254956145,304661524,False,,,0.5,tertiary,1,,374831343,,,,50,106.865,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
505,254956149,560055792,False,,yes,0.5,tertiary,1,,"[127238963, 374831343]","LINESTRING (2.6228475 39.5577176, 2.622867 39.5577851, 2.6228855 39.5578239, 2.6229095 39.5578614, 2.6229373 39.5578952, 2.6229836 39.5579323, 2.6230323 39.5579603, 2.6230902 39.5579847, 2.6231464 39.5579978, 2.6231899 39.5580049, 2.6232347 39.5580109, 2.6233128 39.5580097, 2.623487 39.5580029)",,,50,72.37,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
506,254956149,299530900,False,,,0.5,tertiary,1,,"[729248283, 127238964]","LINESTRING (2.6228475 39.5577176, 2.6226224 39.5576622, 2.6223489 39.5576556, 2.6216309 39.5577278)",Ma-1046,,"['40', '50']",105.791,,Carrer Francesc Vidal i Sureda,,"03/11/2020, 19:57:46"
507,299530873,699940179,False,,,0.5,residential,1,,55697928,,,,,18.893,,carrer de Bartomeu Pons i Coll,,"03/11/2020, 19:57:46"
508,299530873,299530900,False,,,0.5,tertiary,1,,729248283,"LINESTRING (2.6196362 39.5579775, 2.6197665 39.5579755, 2.6198456 39.5579252, 2.619981 39.55768, 2.62021 39.5575407, 2.6203844 39.5574899, 2.6205658 39.5574718, 2.6209295 39.5576249, 2.6211914 39.5577275, 2.6214026 39.5577272, 2.6216309 39.5577278)",Ma-1046,,40,204.655,,Carrer Francesc Vidal i Sureda,,"03/11/2020, 19:57:46"
509,1594916474,1324733969,False,,,0.3333333333333333,footway,1,,123213691,"LINESTRING (2.6179863 39.5679386, 2.6179237 39.5679034, 2.6177977 39.5678146, 2.6176126 39.5677949, 2.6175013 39.5677618, 2.6173682 39.5676611)",,,,63.504999999999995,,,,"03/11/2020, 19:57:46"
510,1594916474,1342069005,False,,,0.3333333333333333,footway,1,,123213691,"LINESTRING (2.6179863 39.5679386, 2.6180779 39.5680254, 2.618251 39.5681433, 2.6184226 39.568288, 2.6185889 39.5683749, 2.6187815 39.5686545, 2.6190932 39.5692763, 2.6191951 39.5693839, 2.619238 39.5695369, 2.6192595 39.5697188, 2.6192434 39.5698677, 2.6192273 39.5699504, 2.6191897 39.5700165, 2.6191112 39.5700812, 2.6190156 39.5700967)",,,,285.28100000000006,,,,"03/11/2020, 19:57:46"
511,1594916474,1594916455,False,,,0.3333333333333333,footway,1,,146217492,"LINESTRING (2.6179863 39.5679386, 2.6179611 39.56782, 2.618004 39.5677043, 2.6179906 39.5675553, 2.6182052 39.5674241)",,,,66.82900000000001,,,,"03/11/2020, 19:57:46"
512,1594916498,1324738473,False,,,0.3333333333333333,track,1,,117626680,,,,,13.47,,Camí dels presoners,,"03/11/2020, 19:57:46"
513,1594916498,2503649388,False,,,0.3333333333333333,track,1,,117626680,"LINESTRING (2.6161482 39.56165, 2.6161855 39.5615626, 2.6163142 39.5613682, 2.616459 39.5612855, 2.6166575 39.561211, 2.617033 39.5611324, 2.6173227 39.5611573, 2.6174944 39.5611118, 2.6175588 39.5611076, 2.6178323 39.5610208, 2.6179772 39.5609091, 2.6181006 39.5608595, 2.61824 39.5608429, 2.6185941 39.5607271, 2.6187067 39.5606196, 2.6190715 39.5600737, 2.6191467 39.5600052)",,,,341.86499999999995,,Camí dels presoners,,"03/11/2020, 19:57:46"
514,1594916498,1324747872,False,,,0.3333333333333333,footway,1,,146217493,"LINESTRING (2.6161482 39.56165, 2.6159655 39.5615672, 2.6158046 39.5613935, 2.6156759 39.5612943, 2.6155257 39.5612446, 2.6153111 39.5612116, 2.6150267 39.5611578, 2.6148615 39.5611885, 2.6147988 39.561255, 2.6146888 39.5611826, 2.6143268 39.5609841, 2.6141631 39.5609469, 2.6140236 39.5608476, 2.6138841 39.5608145, 2.6136803 39.5608476, 2.6135231 39.5608638, 2.6134443 39.560951, 2.6131466 39.5610793, 2.6129185 39.5612364, 2.6126219 39.561418, 2.6123995 39.5616194)",,,,393.59000000000003,,,,"03/11/2020, 19:57:46"
515,299530900,254956149,False,,,0.5,tertiary,1,,"[729248283, 127238964]","LINESTRING (2.6216309 39.5577278, 2.6223489 39.5576556, 2.6226224 39.5576622, 2.6228475 39.5577176)",Ma-1046,,"['40', '50']",105.79100000000001,,Carrer Francesc Vidal i Sureda,,"03/11/2020, 19:57:46"
516,299530900,299530873,False,,,0.5,tertiary,1,,729248283,"LINESTRING (2.6216309 39.5577278, 2.6214026 39.5577272, 2.6211914 39.5577275, 2.6209295 39.5576249, 2.6205658 39.5574718, 2.6203844 39.5574899, 2.62021 39.5575407, 2.619981 39.55768, 2.6198456 39.5579252, 2.6197665 39.5579755, 2.6196362 39.5579775)",Ma-1046,,40,204.655,,Carrer Francesc Vidal i Sureda,,"03/11/2020, 19:57:46"
517,940376731,4807661758,False,,,0.3333333333333333,footway,1,,117629794,"LINESTRING (2.6165603 39.564039, 2.6166613 39.5640167, 2.6169442 39.5640322, 2.6172174 39.5639743, 2.6174673 39.5639268)",,,,79.669,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
518,940376731,1342070151,False,,,0.3333333333333333,footway,1,,117629794,"LINESTRING (2.6165603 39.564039, 2.6164284 39.564107, 2.6163168 39.5641667)",,,,25.246000000000002,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
519,940376731,1342070162,False,,,0.3333333333333333,footway,1,,488473697,"LINESTRING (2.6165603 39.564039, 2.616507 39.5640219, 2.6165137 39.5639629, 2.6164602 39.5639129)",,,,18.742,,,,"03/11/2020, 19:57:46"
520,1594898107,1594898117,False,,,1.0,footway,1,,146216659,"LINESTRING (2.6168745 39.5701736, 2.6171994 39.5701812, 2.6173603 39.5701647, 2.6175212 39.5701812, 2.6176982 39.5701647, 2.6178484 39.570144, 2.6180255 39.5701027, 2.6181704 39.5700778)",,,,112.63099999999999,,,,"03/11/2020, 19:57:46"
521,1594898117,317813511,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6181704 39.5700778, 2.6179792 39.5700326, 2.6172615 39.5699167, 2.6170795 39.5699238)",,,,95.61500000000001,,,,"03/11/2020, 19:57:46"
522,1594898117,1342069005,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6181704 39.5700778, 2.618248 39.5700961, 2.6183682 39.570176, 2.618619 39.5701389, 2.6187568 39.5700829, 2.6190156 39.5700967)",,,,78.03800000000001,,,,"03/11/2020, 19:57:46"
523,1594898117,1594898107,False,,,0.3333333333333333,footway,1,,146216659,"LINESTRING (2.6181704 39.5700778, 2.6180255 39.5701027, 2.6178484 39.570144, 2.6176982 39.5701647, 2.6175212 39.5701812, 2.6173603 39.5701647, 2.6171994 39.5701812, 2.6168745 39.5701736)",,,,112.631,,,,"03/11/2020, 19:57:46"
524,1248426699,317813003,False,,,0.25,footway,1,,108910149,"LINESTRING (2.6194327 39.565457, 2.6192999 39.5658896, 2.6193207 39.566041, 2.6193855 39.5661375)",,,,78.444,,,,"03/11/2020, 19:57:46"
525,1248426699,317813003,False,,,0.25,service,1,,117628948,"LINESTRING (2.6194327 39.565457, 2.6196128 39.5654999, 2.6197153 39.5655223, 2.6197649 39.5655408, 2.6197956 39.5655658, 2.6198042 39.5655921, 2.6198059 39.5656237, 2.6197922 39.5656593, 2.6197786 39.5657067, 2.61977 39.5657476, 2.6197017 39.5658029, 2.6196231 39.5658688, 2.6195701 39.5659346, 2.6195171 39.5660084, 2.6194624 39.5660716, 2.6193855 39.5661375)",,,,109.249,designated,Carretera vella,,"03/11/2020, 19:57:46"
526,1248426699,1248426701,False,,,0.25,footway,1,,108910149,"LINESTRING (2.6194327 39.565457, 2.6195435 39.5651103, 2.6196957 39.5649402, 2.6198316 39.5647776, 2.6198805 39.5646323, 2.6198654 39.5645375, 2.6197491 39.5644623)",,,,124.51400000000001,,,,"03/11/2020, 19:57:46"
527,1248426699,317812923,False,,,0.25,service,1,,117628948,"LINESTRING (2.6194327 39.565457, 2.6193804 39.5654446, 2.6191685 39.5653682, 2.619107 39.56533, 2.6190147 39.5652878, 2.6188473 39.5652562, 2.6187242 39.5652206, 2.618649 39.5651745, 2.6186166 39.5651469, 2.618576 39.5651249, 2.6185484 39.5650667, 2.6185653 39.5650159, 2.6187611 39.5649384)",,,,114.974,designated,Carretera vella,,"03/11/2020, 19:57:46"
528,3710275275,368237447,False,,,0.3333333333333333,tertiary,1,,374831343,,,,50,21.359,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
529,3710275275,699940333,False,,,0.3333333333333333,tertiary,1,,374831343,,,,50,51.091,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
530,3710275275,368249819,False,,,0.3333333333333333,steps,1,,367064737,"LINESTRING (2.6244154 39.5600124, 2.6244872 39.5599986, 2.6245688 39.5600745)",,,,17.306,,,,"03/11/2020, 19:57:46"
531,1248426701,317812923,False,2,,0.3333333333333333,residential,1,,"[55170705, 108909677]","LINESTRING (2.6197491 39.5644623, 2.6194928 39.5646596, 2.6192518 39.5647963, 2.6190686 39.5648657, 2.6189096 39.5649084, 2.6187611 39.5649384)",,,"['40', '20']",101.78600000000002,,,,"03/11/2020, 19:57:46"
532,1248426701,293027764,False,,,0.3333333333333333,residential,1,,55170705,"LINESTRING (2.6197491 39.5644623, 2.619871 39.5643409, 2.6198837 39.5643194, 2.6199434 39.564217)",,,20,32.182,,,,"03/11/2020, 19:57:46"
533,1248426701,1248426699,False,,,0.3333333333333333,footway,1,,108910149,"LINESTRING (2.6197491 39.5644623, 2.6198654 39.5645375, 2.6198805 39.5646323, 2.6198316 39.5647776, 2.6196957 39.5649402, 2.6195435 39.5651103, 2.6194327 39.565457)",,,,124.51400000000001,,,,"03/11/2020, 19:57:46"
534,317813453,317813462,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6203225 39.5698522, 2.6201964 39.5698537, 2.6200228 39.5698892, 2.6199078 39.5699244, 2.6197339 39.569957, 2.619601 39.5700036)",,,,64.666,,,,"03/11/2020, 19:57:46"
535,317813453,317813354,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6203225 39.5698522, 2.6201897 39.5697597, 2.6201392 39.5696667, 2.6200955 39.5695951, 2.6201088 39.5694811, 2.6200575 39.5694007, 2.6199887 39.5692905, 2.6199456 39.5688714, 2.619953 39.5688369)",,,,122.27700000000002,,,,"03/11/2020, 19:57:46"
536,317813453,1357490350,False,,,0.3333333333333333,footway,1,,121208691,"LINESTRING (2.6203225 39.5698522, 2.6207882 39.5698817, 2.6211316 39.5699737, 2.6214736 39.5699902, 2.621656 39.5698827, 2.6218357 39.5698693, 2.621955 39.5698568, 2.6221253 39.5698, 2.622158 39.5697719)",,,,166.16299999999998,,,,"03/11/2020, 19:57:46"
537,3710275278,3710275279,True,,,0.5,residential,1,,367064739,,,,,27.596,,,,"03/11/2020, 19:57:46"
538,3710275278,368237462,False,,,0.5,footway,1,,367064738,"LINESTRING (2.6249841 39.5593231, 2.6247572 39.5593749, 2.624678 39.5592876, 2.6242331 39.559449)",,,,74.284,,,,"03/11/2020, 19:57:46"
539,3710275279,3638349686,True,,,1.0,residential,1,,359022631,,,,,40.362,,Carrer Son Catlaret,,"03/11/2020, 19:57:46"
540,2776097489,2776097491,False,,,0.3333333333333333,footway,1,,44060132,,,,,2.433,,,,"03/11/2020, 19:57:46"
541,2776097489,693608571,False,,,0.3333333333333333,footway,1,,44060132,,,,,7.867,,,,"03/11/2020, 19:57:46"
542,2776097489,1248419024,True,,,0.3333333333333333,service,1,,218521617,"LINESTRING (2.6198355 39.5632259, 2.6197767 39.5629962, 2.6197259 39.5628426, 2.6196856 39.5627895, 2.619622 39.5627666, 2.6195065 39.5627519)",,driveway,,66.553,,,,"03/11/2020, 19:57:46"
543,2776097491,2277563310,False,,,0.3333333333333333,footway,1,,44060132,,,,,2.833,,,,"03/11/2020, 19:57:46"
544,2776097491,2776097489,False,,,0.3333333333333333,footway,1,,44060132,,,,,2.433,,,,"03/11/2020, 19:57:46"
545,2776097491,317811757,True,,,0.3333333333333333,service,1,,216998776,,,parking_aisle,,14.258,,,,"03/11/2020, 19:57:46"
546,317813462,317813485,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.619601 39.5700036, 2.6195034 39.5700669, 2.6194573 39.5701472, 2.6194573 39.5701907, 2.6195445 39.5702684, 2.6193787 39.5702368, 2.6193138 39.5701946, 2.6192693 39.5701314, 2.6191121 39.5701209)",,,,80.396,,,,"03/11/2020, 19:57:46"
547,317813462,317813485,False,,,0.3333333333333333,footway,1,,121208692,"LINESTRING (2.619601 39.5700036, 2.6193426 39.5700926, 2.6192299 39.5700957, 2.6191121 39.5701209)",,,,44.403999999999996,,,,"03/11/2020, 19:57:46"
548,317813462,317813453,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.619601 39.5700036, 2.6197339 39.569957, 2.6199078 39.5699244, 2.6200228 39.5698892, 2.6201964 39.5698537, 2.6203225 39.5698522)",,,,64.666,,,,"03/11/2020, 19:57:46"
549,3393504993,700015706,False,,,0.5,residential,1,,27575427,,,,,33.263,,Carrer del Puig de Pollença,,"03/11/2020, 19:57:46"
550,3393504993,3393504997,False,,,0.5,service,1,,332239531,"LINESTRING (2.6110908 39.5586666, 2.6113774 39.5584604, 2.6117071 39.5583167, 2.6119971 39.5581318, 2.6122318 39.5579588)",,,,126.17300000000002,,,,"03/11/2020, 19:57:46"
551,3393504997,3393504993,False,,,1.0,service,1,,332239531,"LINESTRING (2.6122318 39.5579588, 2.6119971 39.5581318, 2.6117071 39.5583167, 2.6113774 39.5584604, 2.6110908 39.5586666)",,,,126.173,,,,"03/11/2020, 19:57:46"
552,368237286,699940315,False,,,0.5,steps,1,,32725206,,,,,45.592,,Carrer de Menéndez Pelayo,,"03/11/2020, 19:57:46"
553,368237286,6192358603,True,,,0.5,residential,1,,158947427,,,,,99.744,,Carrer del Dos de Maig,,"03/11/2020, 19:57:46"
554,368237287,1710662634,True,,,1.0,residential,1,,44060130,,,,,11.785,,Carrer del Polvorí,,"03/11/2020, 19:57:46"
555,317810412,368237320,True,,,1.0,residential,1,,32725185,,,,40,89.793,,Carrer de la Salut,,"03/11/2020, 19:57:46"
556,317813485,1342069005,False,,,0.3333333333333333,footway,1,,28913708,,,,,8.698,,,,"03/11/2020, 19:57:46"
557,317813485,317813462,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6191121 39.5701209, 2.6192693 39.5701314, 2.6193138 39.5701946, 2.6193787 39.5702368, 2.6195445 39.5702684, 2.6194573 39.5701907, 2.6194573 39.5701472, 2.6195034 39.5700669, 2.619601 39.5700036)",,,,80.39599999999999,,,,"03/11/2020, 19:57:46"
558,317813485,317813462,False,,,0.3333333333333333,footway,1,,121208692,"LINESTRING (2.6191121 39.5701209, 2.6192299 39.5700957, 2.6193426 39.5700926, 2.619601 39.5700036)",,,,44.403999999999996,,,,"03/11/2020, 19:57:46"
559,6395590380,6395590381,False,,,0.5,service,1,,682841372,,,alley,,41.13,,Carrer 371 (Particular),,"03/11/2020, 19:57:46"
560,6395590380,368243994,True,,,0.5,residential,1,,32726106,"LINESTRING (2.6030659 39.5646677, 2.6033107 39.5645441, 2.6033818 39.5644961)",,,,33.186,,Carrer de la Mare de Deu de la Bonanova,,"03/11/2020, 19:57:46"
561,317810414,317810433,True,,,0.5,residential,1,,28913208,,,,30,11.93,yes,Carrer d'Enric Fajarnés,,"03/11/2020, 19:57:46"
562,317810414,317810422,True,,,0.5,residential,1,,"[158947432, 158947437]","LINESTRING (2.6249289 39.5659364, 2.624369 39.5660051, 2.6242156 39.565195)",,,,139.632,yes,"[""Carrer d'Enric Fajarnés"", 'Carrer de Santa Rita']",,"03/11/2020, 19:57:46"
563,6395590381,6395590380,False,,,1.0,service,1,,682841372,,,alley,,41.13,,Carrer 371 (Particular),,"03/11/2020, 19:57:46"
564,317810422,368237162,True,,,0.5,residential,1,,32725196,,,,,48.124,,Carrer de Lluis Fàbregas,,"03/11/2020, 19:57:46"
565,317810422,392292694,True,,,0.5,residential,1,,"[158010234, 158947437]","LINESTRING (2.6242156 39.565195, 2.6241488 39.5648638, 2.6239838 39.5645262, 2.6236452 39.5639435, 2.6236665 39.5639101, 2.6237553 39.5638729, 2.623806 39.5638036, 2.6239012 39.5636266, 2.6239638 39.5635029)",,,,206.10300000000007,,"['Carrer de Santa Rita', 'carrer de la Drecera']",,"03/11/2020, 19:57:46"
566,317810433,317810412,True,,,0.5,residential,1,,28913208,,,,30,35.645,yes,Carrer d'Enric Fajarnés,,"03/11/2020, 19:57:46"
567,317810433,293027797,False,,,0.5,tertiary,1,,482305792,,,,40,127.48,,Carrer de Son Armadans,,"03/11/2020, 19:57:46"
568,1357504258,1357504260,False,,,1.0,footway,1,,121211660,"LINESTRING (2.6151243 39.5689186, 2.6150765 39.5692643, 2.6151194 39.5694214, 2.615098 39.5696033, 2.6150765 39.5697522, 2.6150135 39.5699528)",,,,116.42800000000001,,,,"03/11/2020, 19:57:46"
569,1357504260,317813584,False,,,0.3333333333333333,path,1,,488473700,,,,,12.151,,,,"03/11/2020, 19:57:46"
570,1357504260,1357504258,False,,,0.3333333333333333,footway,1,,121211660,"LINESTRING (2.6150135 39.5699528, 2.6150765 39.5697522, 2.615098 39.5696033, 2.6151194 39.5694214, 2.6150765 39.5692643, 2.6151243 39.5689186)",,,,116.428,,,,"03/11/2020, 19:57:46"
571,1357504260,2503944129,False,,,0.3333333333333333,path,1,,488473700,"LINESTRING (2.6150135 39.5699528, 2.614883 39.569893, 2.6146201 39.5697628, 2.6145396 39.5696728, 2.6143841 39.569555, 2.6142245 39.5694226, 2.6140729 39.5692624, 2.6138744 39.5690711, 2.6136156 39.568882, 2.613444 39.5687693, 2.6131999 39.5686338, 2.6130027 39.5684715, 2.612815 39.5682813, 2.6127117 39.5681231, 2.6125602 39.567935, 2.6123188 39.5677396, 2.6122799 39.5676796, 2.6121256 39.5675504, 2.6119996 39.5674015, 2.6118655 39.5671865, 2.611726 39.5669715, 2.6115677 39.5667471, 2.611329 39.5664856, 2.6112177 39.5662974, 2.6110313 39.5660183, 2.6108918 39.5657846, 2.6107845 39.5656461, 2.6107416 39.5655437, 2.6106813 39.5654465, 2.6106866 39.5653308, 2.6106048 39.5651808, 2.6104546 39.56494, 2.6103447 39.5647849, 2.6102655 39.5646039, 2.6102401 39.5644489, 2.6099665 39.5641408, 2.609823 39.5640167, 2.6097479 39.5639588, 2.6096701 39.5638399, 2.6095145 39.5637003, 2.6093844 39.5636486, 2.6092543 39.5635711, 2.6091605 39.5634987, 2.6090706 39.5634243, 2.6089995 39.5633281, 2.6089901 39.5632217, 2.609021 39.563049, 2.6089875 39.5629249, 2.6089821 39.5628288, 2.608911 39.5627388, 2.6089003 39.5626303, 2.6088259 39.5625671)",,,,1007.9820000000004,,,,"03/11/2020, 19:57:46"
572,317813511,317813546,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6170795 39.5699238, 2.6170411 39.5699681, 2.6170291 39.57003, 2.6170411 39.570109, 2.6169505 39.5701512, 2.6168377 39.5701709, 2.6167113 39.5701617, 2.6164453 39.5701394, 2.6162738 39.5700958)",,,,90.009,,,,"03/11/2020, 19:57:46"
573,317813511,317813546,False,,,0.3333333333333333,footway,1,,119432322,"LINESTRING (2.6170795 39.5699238, 2.616985 39.5699049, 2.6169061 39.5697998, 2.6167802 39.5697458, 2.6167489 39.5696899, 2.6166102 39.5695914, 2.6165129 39.569632, 2.6164592 39.5697147, 2.6164583 39.5698492, 2.6165734 39.5700094, 2.6165004 39.5701061, 2.6162738 39.5700958)",,,,144.139,,,,"03/11/2020, 19:57:46"
574,317813511,1594898117,False,,,0.3333333333333333,footway,1,,28913708,"LINESTRING (2.6170795 39.5699238, 2.6172615 39.5699167, 2.6179792 39.5700326, 2.6181704 39.5700778)",,,,95.615,,,,"03/11/2020, 19:57:46"
575,368237320,368237162,True,,,0.5,residential,1,,302470209,,,,40,47.114,,Carrer de Lluis Fàbregas,,"03/11/2020, 19:57:46"
576,368237320,1702449610,True,,,0.5,residential,1,,32725185,"LINESTRING (2.6253159 39.5650763, 2.6252628 39.5647716, 2.6251086 39.5645035)",,,40,66.79599999999999,,Carrer de la Salut,,"03/11/2020, 19:57:46"
577,3931423498,368244146,False,,,1.0,residential,1,,32726131,"LINESTRING (2.6034179 39.563404, 2.6033591 39.5634465, 2.603299 39.5634647, 2.6033426 39.5640528)",,,,77.94500000000001,,Carrer de Neptú,,"03/11/2020, 19:57:46"
578,2776099595,4807661749,False,,,0.25,footway,1,,117629794,"LINESTRING (2.6191591 39.5632156, 2.6190983 39.5632686, 2.6190597 39.5632756, 2.6189378 39.5631687, 2.6186316 39.5633729, 2.6181971 39.5637243, 2.6180484 39.5637737, 2.6178807 39.5638201)",,,,144.934,,Sender de ses pedreres,,"03/11/2020, 19:57:46"
579,2776099595,2277563299,False,,,0.25,footway,1,2,"[272670824, 272670821, 272670822]","LINESTRING (2.6191591 39.5632156, 2.6191528 39.5631458, 2.6191538 39.5628543, 2.6192578 39.562824, 2.6192618 39.5627732, 2.6193254 39.5627266)",,,,62.904999999999994,,,building_passage,"03/11/2020, 19:57:46"
